"source","source_type","target","target_type"
"CHEMBL1051","drug","Small molecule","drug_type"
"CHEMBL1201185","drug","Protein","drug_type"
"CHEMBL1201476","drug","Oligosaccharide","drug_type"
"CHEMBL1286","drug","Small molecule","drug_type"
"CHEMBL1366","drug","Small molecule","drug_type"
"CHEMBL1433","drug","Small molecule","drug_type"
"CHEMBL1908307","drug","Small molecule","drug_type"
"CHEMBL2108147","drug","Enzyme","drug_type"
"CHEMBL2110816","drug","Small molecule","drug_type"
"CHEMBL218490","drug","Small molecule","drug_type"
"CHEMBL259209","drug","Small molecule","drug_type"
"CHEMBL404108","drug","Small molecule","drug_type"
"CHEMBL434394","drug","Small molecule","drug_type"
"CHEMBL450","drug","Small molecule","drug_type"
"CHEMBL464","drug","Small molecule","drug_type"
"CHEMBL589586","drug","Small molecule","drug_type"
"CHEMBL702","drug","Small molecule","drug_type"
"CHEMBL71752","drug","Small molecule","drug_type"
"CHEMBL750","drug","Small molecule","drug_type"
"CHEMBL917","drug","Small molecule","drug_type"
"CHEMBL981","drug","Small molecule","drug_type"
"CHEMBL1165342","drug","Small molecule","drug_type"
"CHEMBL1200878","drug","Small molecule","drug_type"
"CHEMBL1201139","drug","Small molecule","drug_type"
"CHEMBL1201173","drug","Small molecule","drug_type"
"CHEMBL1201235","drug","Small molecule","drug_type"
"CHEMBL1201833","drug","Antibody","drug_type"
"CHEMBL1513","drug","Small molecule","drug_type"
"CHEMBL1518","drug","Small molecule","drug_type"
"CHEMBL1536","drug","Small molecule","drug_type"
"CHEMBL1570","drug","Small molecule","drug_type"
"CHEMBL1572","drug","Small molecule","drug_type"
"CHEMBL1601","drug","Small molecule","drug_type"
"CHEMBL1615438","drug","Small molecule","drug_type"
"CHEMBL1983350","drug","Small molecule","drug_type"
"CHEMBL2103758","drug","Protein","drug_type"
"CHEMBL2107831","drug","Small molecule","drug_type"
"CHEMBL38827","drug","Small molecule","drug_type"
"CHEMBL3989974","drug","Small molecule","drug_type"
"CHEMBL649","drug","Small molecule","drug_type"
"CHEMBL728","drug","Small molecule","drug_type"
"CHEMBL771","drug","Small molecule","drug_type"
"CHEMBL782","drug","Small molecule","drug_type"
"CHEMBL818","drug","Small molecule","drug_type"
"CHEMBL832","drug","Small molecule","drug_type"
"CHEMBL957","drug","Small molecule","drug_type"
"CHEMBL1117","drug","Small molecule","drug_type"
"CHEMBL1200640","drug","Small molecule","drug_type"
"CHEMBL1200854","drug","Small molecule","drug_type"
"CHEMBL1200969","drug","Small molecule","drug_type"
"CHEMBL1200986","drug","Small molecule","drug_type"
"CHEMBL1201266","drug","Small molecule","drug_type"
"CHEMBL1201647","drug","Unknown","drug_type"
"CHEMBL15891","drug","Small molecule","drug_type"
"CHEMBL1950576","drug","Small molecule","drug_type"
"CHEMBL20","drug","Small molecule","drug_type"
"CHEMBL2010507","drug","Small molecule","drug_type"
"CHEMBL354541","drug","Small molecule","drug_type"
"CHEMBL3707227","drug","Antibody","drug_type"
"CHEMBL465026","drug","Small molecule","drug_type"
"CHEMBL53463","drug","Small molecule","drug_type"
"CHEMBL537","drug","Small molecule","drug_type"
"CHEMBL558","drug","Small molecule","drug_type"
"CHEMBL636","drug","Small molecule","drug_type"
"CHEMBL747","drug","Small molecule","drug_type"
"CHEMBL788","drug","Small molecule","drug_type"
"CHEMBL848","drug","Small molecule","drug_type"
"CHEMBL88055","drug","Small molecule","drug_type"
"CHEMBL1095607","drug","Small molecule","drug_type"
"CHEMBL1115","drug","Small molecule","drug_type"
"CHEMBL1200668","drug","Small molecule","drug_type"
"CHEMBL1201191","drug","Small molecule","drug_type"
"CHEMBL1201356","drug","Small molecule","drug_type"
"CHEMBL1201497","drug","Protein","drug_type"
"CHEMBL1201556","drug","Protein","drug_type"
"CHEMBL1201632","drug","Enzyme","drug_type"
"CHEMBL1495","drug","Small molecule","drug_type"
"CHEMBL1614637","drug","Small molecule","drug_type"
"CHEMBL2108078","drug","Protein","drug_type"
"CHEMBL2111101","drug","Small molecule","drug_type"
"CHEMBL2364638","drug","Small molecule","drug_type"
"CHEMBL3137321","drug","Small molecule","drug_type"
"CHEMBL384467","drug","Small molecule","drug_type"
"CHEMBL49","drug","Small molecule","drug_type"
"CHEMBL55","drug","Small molecule","drug_type"
"CHEMBL809","drug","Small molecule","drug_type"
"CHEMBL1199324","drug","Small molecule","drug_type"
"CHEMBL1201538","drug","Protein","drug_type"
"CHEMBL1231723","drug","Small molecule","drug_type"
"CHEMBL1255800","drug","Small molecule","drug_type"
"CHEMBL1266","drug","Small molecule","drug_type"
"CHEMBL146095","drug","Small molecule","drug_type"
"CHEMBL1900528","drug","Small molecule","drug_type"
"CHEMBL2108110","drug","Unknown","drug_type"
"CHEMBL22108","drug","Small molecule","drug_type"
"CHEMBL238071","drug","Small molecule","drug_type"
"CHEMBL24","drug","Small molecule","drug_type"
"CHEMBL24778","drug","Small molecule","drug_type"
"CHEMBL325041","drug","Small molecule","drug_type"
"CHEMBL3301582","drug","Antibody","drug_type"
"CHEMBL3707348","drug","Small molecule","drug_type"
"CHEMBL430","drug","Small molecule","drug_type"
"CHEMBL445","drug","Small molecule","drug_type"
"CHEMBL460291","drug","Small molecule","drug_type"
"CHEMBL615","drug","Small molecule","drug_type"
"CHEMBL893","drug","Small molecule","drug_type"
"CHEMBL898","drug","Small molecule","drug_type"
"CHEMBL946","drug","Small molecule","drug_type"
"CHEMBL1167","drug","Small molecule","drug_type"
"CHEMBL1200370","drug","Small molecule","drug_type"
"CHEMBL1201562","drug","Protein","drug_type"
"CHEMBL1201774","drug","Small molecule","drug_type"
"CHEMBL134","drug","Small molecule","drug_type"
"CHEMBL1624","drug","Small molecule","drug_type"
"CHEMBL2364655","drug","Antibody","drug_type"
"CHEMBL3989480","drug","Small molecule","drug_type"
"CHEMBL3989986","drug","Antibody","drug_type"
"CHEMBL493","drug","Small molecule","drug_type"
"CHEMBL608","drug","Small molecule","drug_type"
"CHEMBL611","drug","Small molecule","drug_type"
"CHEMBL1043","drug","Small molecule","drug_type"
"CHEMBL1200963","drug","Small molecule","drug_type"
"CHEMBL1201204","drug","Small molecule","drug_type"
"CHEMBL1201265","drug","Small molecule","drug_type"
"CHEMBL1201345","drug","Small molecule","drug_type"
"CHEMBL1364144","drug","Small molecule","drug_type"
"CHEMBL1583","drug","Small molecule","drug_type"
"CHEMBL1764","drug","Small molecule","drug_type"
"CHEMBL2109171","drug","Protein","drug_type"
"CHEMBL2111112","drug","Small molecule","drug_type"
"CHEMBL225071","drug","Small molecule","drug_type"
"CHEMBL2396661","drug","Small molecule","drug_type"
"CHEMBL294199","drug","Small molecule","drug_type"
"CHEMBL3","drug","Small molecule","drug_type"
"CHEMBL3301622","drug","Small molecule","drug_type"
"CHEMBL3991432","drug","Unknown","drug_type"
"CHEMBL423","drug","Small molecule","drug_type"
"CHEMBL446061","drug","Small molecule","drug_type"
"CHEMBL44884","drug","Small molecule","drug_type"
"CHEMBL705","drug","Small molecule","drug_type"
"CHEMBL1094","drug","Small molecule","drug_type"
"CHEMBL1201748","drug","Small molecule","drug_type"
"CHEMBL1296","drug","Small molecule","drug_type"
"CHEMBL1493","drug","Small molecule","drug_type"
"CHEMBL1508","drug","Small molecule","drug_type"
"CHEMBL1517","drug","Small molecule","drug_type"
"CHEMBL152","drug","Small molecule","drug_type"
"CHEMBL15770","drug","Small molecule","drug_type"
"CHEMBL159226","drug","Small molecule","drug_type"
"CHEMBL1605","drug","Small molecule","drug_type"
"CHEMBL2105581","drug","Small molecule","drug_type"
"CHEMBL218394","drug","Small molecule","drug_type"
"CHEMBL237500","drug","Small molecule","drug_type"
"CHEMBL33986","drug","Small molecule","drug_type"
"CHEMBL460","drug","Small molecule","drug_type"
"CHEMBL925","drug","Small molecule","drug_type"
"CHEMBL956","drug","Small molecule","drug_type"
"CHEMBL11","drug","Small molecule","drug_type"
"CHEMBL1201262","drug","Small molecule","drug_type"
"CHEMBL1201513","drug","Oligosaccharide","drug_type"
"CHEMBL1201828","drug","Antibody","drug_type"
"CHEMBL1743048","drug","Antibody","drug_type"
"CHEMBL1946170","drug","Small molecule","drug_type"
"CHEMBL198362","drug","Small molecule","drug_type"
"CHEMBL2108027","drug","Protein","drug_type"
"CHEMBL222863","drug","Small molecule","drug_type"
"CHEMBL313972","drug","Small molecule","drug_type"
"CHEMBL3301594","drug","Small molecule","drug_type"
"CHEMBL3707226","drug","Protein","drug_type"
"CHEMBL374478","drug","Small molecule","drug_type"
"CHEMBL383634","drug","Small molecule","drug_type"
"CHEMBL45816","drug","Small molecule","drug_type"
"CHEMBL960","drug","Small molecule","drug_type"
"CHEMBL1169","drug","Small molecule","drug_type"
"CHEMBL1200951","drug","Small molecule","drug_type"
"CHEMBL1201064","drug","Small molecule","drug_type"
"CHEMBL1201723","drug","Unknown","drug_type"
"CHEMBL1201724","drug","Unknown","drug_type"
"CHEMBL1201863","drug","Small molecule","drug_type"
"CHEMBL1289494","drug","Small molecule","drug_type"
"CHEMBL1331216","drug","Small molecule","drug_type"
"CHEMBL1384","drug","Small molecule","drug_type"
"CHEMBL1450","drug","Small molecule","drug_type"
"CHEMBL1477","drug","Small molecule","drug_type"
"CHEMBL1727","drug","Small molecule","drug_type"
"CHEMBL1731","drug","Small molecule","drug_type"
"CHEMBL1743041","drug","Antibody","drug_type"
"CHEMBL178","drug","Small molecule","drug_type"
"CHEMBL2108282","drug","Protein","drug_type"
"CHEMBL250270","drug","Small molecule","drug_type"
"CHEMBL264241","drug","Small molecule","drug_type"
"CHEMBL31","drug","Small molecule","drug_type"
"CHEMBL3188267","drug","Small molecule","drug_type"
"CHEMBL360328","drug","Small molecule","drug_type"
"CHEMBL37744","drug","Small molecule","drug_type"
"CHEMBL3889654","drug","Small molecule","drug_type"
"CHEMBL3989751","drug","Small molecule","drug_type"
"CHEMBL454446","drug","Small molecule","drug_type"
"CHEMBL4559134","drug","Small molecule","drug_type"
"CHEMBL46516","drug","Small molecule","drug_type"
"CHEMBL622","drug","Small molecule","drug_type"
"CHEMBL643","drug","Small molecule","drug_type"
"CHEMBL679","drug","Small molecule","drug_type"
"CHEMBL75880","drug","Small molecule","drug_type"
"CHEMBL847","drug","Small molecule","drug_type"
"CHEMBL88","drug","Small molecule","drug_type"
"CHEMBL976","drug","Small molecule","drug_type"
"CHEMBL119423","drug","Small molecule","drug_type"
"CHEMBL1200374","drug","Small molecule","drug_type"
"CHEMBL1239","drug","Small molecule","drug_type"
"CHEMBL1329455","drug","Small molecule","drug_type"
"CHEMBL1435","drug","Small molecule","drug_type"
"CHEMBL1577","drug","Small molecule","drug_type"
"CHEMBL2105689","drug","Small molecule","drug_type"
"CHEMBL2106988","drug","Small molecule","drug_type"
"CHEMBL2107067","drug","Small molecule","drug_type"
"CHEMBL472","drug","Small molecule","drug_type"
"CHEMBL498","drug","Small molecule","drug_type"
"CHEMBL539697","drug","Small molecule","drug_type"
"CHEMBL93","drug","Small molecule","drug_type"
"CHEMBL1201336","drug","Small molecule","drug_type"
"CHEMBL1201583","drug","Antibody","drug_type"
"CHEMBL1411979","drug","Small molecule","drug_type"
"CHEMBL1428","drug","Small molecule","drug_type"
"CHEMBL1535","drug","Small molecule","drug_type"
"CHEMBL169901","drug","Small molecule","drug_type"
"CHEMBL1742982","drug","Protein","drug_type"
"CHEMBL2105720","drug","Small molecule","drug_type"
"CHEMBL2110725","drug","Small molecule","drug_type"
"CHEMBL2362016","drug","Small molecule","drug_type"
"CHEMBL276832","drug","Small molecule","drug_type"
"CHEMBL301265","drug","Small molecule","drug_type"
"CHEMBL3545363","drug","Small molecule","drug_type"
"CHEMBL412873","drug","Small molecule","drug_type"
"CHEMBL56367","drug","Small molecule","drug_type"
"CHEMBL567597","drug","Small molecule","drug_type"
"CHEMBL584","drug","Small molecule","drug_type"
"CHEMBL594","drug","Small molecule","drug_type"
"CHEMBL599","drug","Small molecule","drug_type"
"CHEMBL6622","drug","Small molecule","drug_type"
"CHEMBL71595","drug","Small molecule","drug_type"
"CHEMBL836","drug","Small molecule","drug_type"
"CHEMBL965","drug","Small molecule","drug_type"
"CHEMBL1141","drug","Small molecule","drug_type"
"CHEMBL1173655","drug","Small molecule","drug_type"
"CHEMBL1201293","drug","Small molecule","drug_type"
"CHEMBL1201824","drug","Enzyme","drug_type"
"CHEMBL1349","drug","Small molecule","drug_type"
"CHEMBL1377","drug","Small molecule","drug_type"
"CHEMBL1429","drug","Protein","drug_type"
"CHEMBL157138","drug","Small molecule","drug_type"
"CHEMBL2178422","drug","Small molecule","drug_type"
"CHEMBL3187365","drug","Small molecule","drug_type"
"CHEMBL473","drug","Small molecule","drug_type"
"CHEMBL582","drug","Small molecule","drug_type"
"CHEMBL595","drug","Small molecule","drug_type"
"CHEMBL856","drug","Small molecule","drug_type"
"CHEMBL1201201","drug","Small molecule","drug_type"
"CHEMBL1201346","drug","Small molecule","drug_type"
"CHEMBL1201577","drug","Antibody","drug_type"
"CHEMBL13","drug","Small molecule","drug_type"
"CHEMBL1561","drug","Small molecule","drug_type"
"CHEMBL162036","drug","Small molecule","drug_type"
"CHEMBL1644695","drug","Small molecule","drug_type"
"CHEMBL1655","drug","Small molecule","drug_type"
"CHEMBL1742994","drug","Antibody","drug_type"
"CHEMBL1749","drug","Small molecule","drug_type"
"CHEMBL227875","drug","Small molecule","drug_type"
"CHEMBL235668","drug","Small molecule","drug_type"
"CHEMBL461101","drug","Small molecule","drug_type"
"CHEMBL471","drug","Small molecule","drug_type"
"CHEMBL477","drug","Small molecule","drug_type"
"CHEMBL967","drug","Small molecule","drug_type"
"CHEMBL1200929","drug","Small molecule","drug_type"
"CHEMBL1201313","drug","Small molecule","drug_type"
"CHEMBL1201342","drug","Small molecule","drug_type"
"CHEMBL1201587","drug","Antibody","drug_type"
"CHEMBL1430","drug","Small molecule","drug_type"
"CHEMBL1491","drug","Small molecule","drug_type"
"CHEMBL1566","drug","Oligosaccharide","drug_type"
"CHEMBL1609","drug","Small molecule","drug_type"
"CHEMBL1730","drug","Small molecule","drug_type"
"CHEMBL1743062","drug","Antibody","drug_type"
"CHEMBL181","drug","Small molecule","drug_type"
"CHEMBL2095212","drug","Small molecule","drug_type"
"CHEMBL2103830","drug","Small molecule","drug_type"
"CHEMBL2103870","drug","Small molecule","drug_type"
"CHEMBL2108546","drug","Enzyme","drug_type"
"CHEMBL278172","drug","Small molecule","drug_type"
"CHEMBL408","drug","Small molecule","drug_type"
"CHEMBL429910","drug","Small molecule","drug_type"
"CHEMBL501122","drug","Small molecule","drug_type"
"CHEMBL779","drug","Small molecule","drug_type"
"CHEMBL1108","drug","Small molecule","drug_type"
"CHEMBL1164729","drug","Small molecule","drug_type"
"CHEMBL1200359","drug","Small molecule","drug_type"
"CHEMBL1201505","drug","Unknown","drug_type"
"CHEMBL1368","drug","Small molecule","drug_type"
"CHEMBL1413","drug","Small molecule","drug_type"
"CHEMBL1475","drug","Small molecule","drug_type"
"CHEMBL1589","drug","Small molecule","drug_type"
"CHEMBL1623992","drug","Small molecule","drug_type"
"CHEMBL1697851","drug","Small molecule","drug_type"
"CHEMBL174","drug","Small molecule","drug_type"
"CHEMBL1742423","drug","Small molecule","drug_type"
"CHEMBL1983268","drug","Small molecule","drug_type"
"CHEMBL2028019","drug","Small molecule","drug_type"
"CHEMBL2043437","drug","Small molecule","drug_type"
"CHEMBL206253","drug","Small molecule","drug_type"
"CHEMBL2097081","drug","Small molecule","drug_type"
"CHEMBL2108728","drug","Enzyme","drug_type"
"CHEMBL218650","drug","Small molecule","drug_type"
"CHEMBL249837","drug","Small molecule","drug_type"
"CHEMBL3414621","drug","Small molecule","drug_type"
"CHEMBL3545057","drug","Small molecule","drug_type"
"CHEMBL3545367","drug","Small molecule","drug_type"
"CHEMBL820","drug","Small molecule","drug_type"
"CHEMBL866","drug","Small molecule","drug_type"
"CHEMBL92","drug","Small molecule","drug_type"
"CHEMBL1024","drug","Small molecule","drug_type"
"CHEMBL1471","drug","Small molecule","drug_type"
"CHEMBL2105695","drug","Small molecule","drug_type"
"CHEMBL2105759","drug","Small molecule","drug_type"
"CHEMBL2108709","drug","Enzyme","drug_type"
"CHEMBL2220442","drug","Small molecule","drug_type"
"CHEMBL301267","drug","Small molecule","drug_type"
"CHEMBL376488","drug","Small molecule","drug_type"
"CHEMBL455186","drug","Small molecule","drug_type"
"CHEMBL473159","drug","Small molecule","drug_type"
"CHEMBL493982","drug","Small molecule","drug_type"
"CHEMBL516","drug","Small molecule","drug_type"
"CHEMBL621","drug","Small molecule","drug_type"
"CHEMBL669","drug","Small molecule","drug_type"
"CHEMBL84","drug","Small molecule","drug_type"
"CHEMBL895","drug","Small molecule","drug_type"
"CHEMBL923","drug","Small molecule","drug_type"
"CHEMBL1201420","drug","Enzyme","drug_type"
"CHEMBL1201464","drug","Protein","drug_type"
"CHEMBL1201594","drug","Enzyme","drug_type"
"CHEMBL1213351","drug","Small molecule","drug_type"
"CHEMBL1743079","drug","Antibody","drug_type"
"CHEMBL2108681","drug","Antibody","drug_type"
"CHEMBL2109027","drug","Unknown","drug_type"
"CHEMBL243712","drug","Small molecule","drug_type"
"CHEMBL262777","drug","Small molecule","drug_type"
"CHEMBL414804","drug","Small molecule","drug_type"
"CHEMBL416956","drug","Small molecule","drug_type"
"CHEMBL424","drug","Small molecule","drug_type"
"CHEMBL476","drug","Small molecule","drug_type"
"CHEMBL49080","drug","Small molecule","drug_type"
"CHEMBL511","drug","Small molecule","drug_type"
"CHEMBL554","drug","Small molecule","drug_type"
"CHEMBL561","drug","Small molecule","drug_type"
"CHEMBL625","drug","Small molecule","drug_type"
"CHEMBL70246","drug","Small molecule","drug_type"
"CHEMBL766","drug","Small molecule","drug_type"
"CHEMBL777","drug","Small molecule","drug_type"
"CHEMBL885","drug","Small molecule","drug_type"
"CHEMBL926","drug","Small molecule","drug_type"
"CHEMBL997","drug","Small molecule","drug_type"
"CHEMBL1004","drug","Small molecule","drug_type"
"CHEMBL1118","drug","Small molecule","drug_type"
"CHEMBL12","drug","Small molecule","drug_type"
"CHEMBL1201010","drug","Small molecule","drug_type"
"CHEMBL1201237","drug","Small molecule","drug_type"
"CHEMBL1282","drug","Small molecule","drug_type"
"CHEMBL1465","drug","Small molecule","drug_type"
"CHEMBL175","drug","Small molecule","drug_type"
"CHEMBL267345","drug","Small molecule","drug_type"
"CHEMBL3833393","drug","Antibody","drug_type"
"CHEMBL506","drug","Small molecule","drug_type"
"CHEMBL529888","drug","Small molecule","drug_type"
"CHEMBL589","drug","Small molecule","drug_type"
"CHEMBL607","drug","Small molecule","drug_type"
"CHEMBL714","drug","Small molecule","drug_type"
"CHEMBL72","drug","Small molecule","drug_type"
"CHEMBL887","drug","Small molecule","drug_type"
"CHEMBL1101","drug","Small molecule","drug_type"
"CHEMBL1237","drug","Small molecule","drug_type"
"CHEMBL12610","drug","Small molecule","drug_type"
"CHEMBL1382","drug","Small molecule","drug_type"
"CHEMBL1614","drug","Small molecule","drug_type"
"CHEMBL1685","drug","Small molecule","drug_type"
"CHEMBL1743043","drug","Antibody","drug_type"
"CHEMBL19224","drug","Small molecule","drug_type"
"CHEMBL3137301","drug","Small molecule","drug_type"
"CHEMBL334966","drug","Small molecule","drug_type"
"CHEMBL3545062","drug","Small molecule","drug_type"
"CHEMBL415606","drug","Protein","drug_type"
"CHEMBL438","drug","Small molecule","drug_type"
"CHEMBL452","drug","Small molecule","drug_type"
"CHEMBL517199","drug","Small molecule","drug_type"
"CHEMBL631","drug","Small molecule","drug_type"
"CHEMBL672","drug","Small molecule","drug_type"
"CHEMBL797","drug","Small molecule","drug_type"
"CHEMBL100116","drug","Small molecule","drug_type"
"CHEMBL1193","drug","Small molecule","drug_type"
"CHEMBL1201764","drug","Small molecule","drug_type"
"CHEMBL1509","drug","Small molecule","drug_type"
"CHEMBL1650","drug","Small molecule","drug_type"
"CHEMBL1697843","drug","Small molecule","drug_type"
"CHEMBL1743029","drug","Antibody","drug_type"
"CHEMBL185","drug","Small molecule","drug_type"
"CHEMBL220492","drug","Small molecule","drug_type"
"CHEMBL25","drug","Small molecule","drug_type"
"CHEMBL264374","drug","Small molecule","drug_type"
"CHEMBL29","drug","Small molecule","drug_type"
"CHEMBL3545311","drug","Small molecule","drug_type"
"CHEMBL3833405","drug","Small molecule","drug_type"
"CHEMBL405","drug","Small molecule","drug_type"
"CHEMBL408513","drug","Small molecule","drug_type"
"CHEMBL475534","drug","Small molecule","drug_type"
"CHEMBL494","drug","Small molecule","drug_type"
"CHEMBL1073","drug","Small molecule","drug_type"
"CHEMBL1187011","drug","Small molecule","drug_type"
"CHEMBL1194666","drug","Small molecule","drug_type"
"CHEMBL1200731","drug","Small molecule","drug_type"
"CHEMBL1201441","drug","Small molecule","drug_type"
"CHEMBL1201512","drug","Oligonucleotide","drug_type"
"CHEMBL1222250","drug","Small molecule","drug_type"
"CHEMBL1237025","drug","Enzyme","drug_type"
"CHEMBL1412","drug","Small molecule","drug_type"
"CHEMBL1466","drug","Small molecule","drug_type"
"CHEMBL184","drug","Small molecule","drug_type"
"CHEMBL2007641","drug","Antibody","drug_type"
"CHEMBL2104987","drug","Protein","drug_type"
"CHEMBL2105131","drug","Small molecule","drug_type"
"CHEMBL2107841","drug","Protein","drug_type"
"CHEMBL2109540","drug","Antibody","drug_type"
"CHEMBL284906","drug","Small molecule","drug_type"
"CHEMBL3707232","drug","Small molecule","drug_type"
"CHEMBL4297364","drug","Small molecule","drug_type"
"CHEMBL629","drug","Small molecule","drug_type"
"CHEMBL707","drug","Small molecule","drug_type"
"CHEMBL864","drug","Small molecule","drug_type"
"CHEMBL894","drug","Small molecule","drug_type"
"CHEMBL94454","drug","Small molecule","drug_type"
"CHEMBL1086","drug","Small molecule","drug_type"
"CHEMBL1542","drug","Small molecule","drug_type"
"CHEMBL175247","drug","Small molecule","drug_type"
"CHEMBL1757","drug","Small molecule","drug_type"
"CHEMBL1773","drug","Small molecule","drug_type"
"CHEMBL1863514","drug","Enzyme","drug_type"
"CHEMBL2108429","drug","Antibody","drug_type"
"CHEMBL2108738","drug","Antibody","drug_type"
"CHEMBL251940","drug","Small molecule","drug_type"
"CHEMBL282724","drug","Small molecule","drug_type"
"CHEMBL297302","drug","Small molecule","drug_type"
"CHEMBL383675","drug","Small molecule","drug_type"
"CHEMBL389621","drug","Small molecule","drug_type"
"CHEMBL3989958","drug","Small molecule","drug_type"
"CHEMBL435","drug","Small molecule","drug_type"
"CHEMBL708","drug","Small molecule","drug_type"
"CHEMBL776","drug","Small molecule","drug_type"
"CHEMBL86882","drug","Small molecule","drug_type"
"CHEMBL1200","drug","Small molecule","drug_type"
"CHEMBL1201202","drug","Oligosaccharide","drug_type"
"CHEMBL1201286","drug","Small molecule","drug_type"
"CHEMBL1201864","drug","Small molecule","drug_type"
"CHEMBL1237023","drug","Antibody","drug_type"
"CHEMBL1237119","drug","Small molecule","drug_type"
"CHEMBL1241951","drug","Small molecule","drug_type"
"CHEMBL1323699","drug","Small molecule","drug_type"
"CHEMBL1353","drug","Small molecule","drug_type"
"CHEMBL1628227","drug","Small molecule","drug_type"
"CHEMBL22","drug","Small molecule","drug_type"
"CHEMBL28333","drug","Small molecule","drug_type"
"CHEMBL284348","drug","Small molecule","drug_type"
"CHEMBL3707208","drug","Small molecule","drug_type"
"CHEMBL416146","drug","Small molecule","drug_type"
"CHEMBL429","drug","Small molecule","drug_type"
"CHEMBL462605","drug","Small molecule","drug_type"
"CHEMBL539","drug","Small molecule","drug_type"
"CHEMBL651","drug","Small molecule","drug_type"
"CHEMBL880","drug","Small molecule","drug_type"
"CHEMBL92401","drug","Small molecule","drug_type"
"CHEMBL977","drug","Small molecule","drug_type"
"CHEMBL1013","drug","Small molecule","drug_type"
"CHEMBL1025","drug","Small molecule","drug_type"
"CHEMBL1174","drug","Protein","drug_type"
"CHEMBL1186579","drug","Small molecule","drug_type"
"CHEMBL1201251","drug","Small molecule","drug_type"
"CHEMBL1201515","drug","Protein","drug_type"
"CHEMBL1753","drug","Small molecule","drug_type"
"CHEMBL2108250","drug","Enzyme","drug_type"
